poem_meta_info,x_data,allu_name,label
唐刘长卿《奉寄婺州李使君舍人》,建隼罢鸣珂，初传来暮歌。,来暮歌,文明部
唐韩翊《宴吴王宅》,听歌吴季札，纵饮汉中山。,听歌吴季札,文明部
唐孙觌《长乐寺》,雍门已陈迹，余音空绕梁。,余音绕梁,文明部
宋陆游《连日大雨门外湖水渺然》,尚鄙朱公养鱼术，肯为宁戚饭牛歌。,饭牛歌,文明部
唐骆宾王《夏日游德州赠高四》,白雪梁山曲，寒风易水歌。,易水歌,文明部
唐秦韬玉《送友人罢举除南陵令》,共言愁是酌离杯，况值弦歌枉大才。,弦歌,文明部
北周庾信《将命使北始渡瓜步江》,虽同燕市泣，犹听赵津歌。,赵津歌,文明部
唐张九龄《和姚令公从幸温汤喜雪》,还闻吉甫颂，不共郢歌俦。,郢歌,文明部
五代前蜀韦庄《东游远归》,扣角干名计已疏，剑歌休恨食无鱼。,剑歌,文明部
宋苏轼《次韵郑介夫二首》之一,相与啮毡持汉节，何妨振履出商音。,振履商音,文明部
唐盂浩然《宴荣二山池》,山公来取醉，时唱接篱歌。,接篱歌,文明部
宋陆游《遣兴》,懑拈如意舞，狂叩唾壶歌。,唾壶歌,文明部
唐曹邺《和潘安仁金谷集》,香飘十里风，风下绿珠歌。,绿珠歌,文明部
唐张九龄《商洛山行怀古》,长怀赤松意，重忆紫芝歌。,紫芝歌,文明部
唐王丘《奉和圣制答张说扈从南出鼠雀谷之作》,北土分尧俗，南风动舜歌。,舜歌,文明部
唐罗隐《春思》,蜀国暖回溪峡浪，卫娘清转遏云歌。,遏云歌,文明部
清赵翼《鄱阳湖怀古》,楚歌四面乌江败，吴火中原赤壁烧。,楚歌,文明部
清王夫之《续哀雨诗》,他日凭收柴市骨，此生已厌漆园歌。,漆园歌,文明部
宋苏轼《石镜》,山鸡舞破半岩云，菱叶开残野水春。',山鸡舞,文明部
唐李白《阳春歌》,飞燕皇后轻身舞，紫官夫人绝世歌。,轻身舞,文明部
宋陆游《东园》,对镜每悲鸾独舞，绕枝谁见鹊南飞？,鸾独舞,文明部
清顾炎武《表哀诗》,荻字书犹记，斑衣舞尚寻。,斑衣舞,文明部
唐杜甫《伤春五首》之五,得无中夜舞，谁忆大风歌？,大风歌,文明部
唐杜甫《赠左仆射郑国公严公武》,诸葛蜀人爱，文翁儒化成。,文翁儒化,文明部
宋陆游《书室》,黑蚁常翻鲁壁简，瘦蛟时落越溪藤。,鲁壁简,文明部
元杨维桢《玉镜台》,郎赠玉镜台，妾挂菱花盘。,玉镜台,文明部
唐郑惜《奉和幸大荐福寺》,欣承大风曲，窃预小童讴。,大风曲,文明部
唐李白《忆崔郎中宗之游南阳遗吾孔子琴抚之潸然感旧》,谁传广陵散，但哭邙山骨。,广陵散,文明部
宋苏轼《书林逋诗后》,自言不作封禅书，更肯悲吟白头曲。,白头曲,文明部
唐张说《酬崔光禄冬日述怀赠答》,曲高弥寡和，主善代为师。,曲高,文明部
唐李端《听筝》,欲得周郎顾，时时误拂弦。,周郎顾,文明部
宋陆游《项王祠》,时时长歌拔山曲，醉倒聊慰穷途艰。',拔山曲,文明部
北周庾信《拟咏怀二十七首》之十一,楚歌饶恨曲，南风多死声。,南风多死声,文明部
唐杜甫《陪王侍御同登东山最高顶宴姚通泉晓据酒泛江》,灯前往往大鱼出，听曲低昂如有求。,鱼听曲,文明部
唐李世民《春日玄武门宴群臣》,娱宾歌湛露，广乐奏钧天。,钧天,文明部
南朝梁张率《楚王吟》,不惜同从理，但使一闻韶。,闻韶,文明部
唐牟融《写意二首》之一,高山流水琴三弄，明月清风酒一樽。,高山流水,文明部
唐杜审言《望春亭待游应诏》,尧蹲随步辇，舜乐绕行麾。,舜乐,文明部
唐骆宾王《幽絷书情简知己》,自悯秦冤痛，谁怜楚奏哀？,楚奏,文明部
唐鲍溶《忆郊天》,至今满耳箫韶曲，徒羡瑶池舞凤皇。,箫韶曲,文明部
唐李商隐《钧天》,伶伦吹裂孤生竹，却为知音不得听。,伶伦吹,文明部
唐杨知至《覆落后呈同年》,寒谷谩劳邹氏律，长天独遇宋都风。,邹氏律,文明部
唐李贺《上云乐》,三千宫女列金屋，五十弦瑟海上闻。,五十弦,文明部
唐高适《过卢明府有赠》,能奏明庭主，一试武城弦。,武城弦,文明部
宋苏轼《石塔寺》,乃知饭后钟，阇黎盖具眼。,饭后钟,文明部
宋刘筠《夜宴》,巢笙传曲沃，掺鼓发渔阳。,掺鼓渔阳,文明部
宋杨万里《正月五日以送伴借官侍宴集英殿十口号》之七,一声白雨催花鼓，十二竿头总下来。,催花鼓,文明部
唐刘禹锡《和重题》,人琴久寂寞，烟月若平生。,人琴,文明部
唐白居易《丘中有一士》之二,行披带索衣，坐拍无弦琴。,无弦琴,文明部
唐杜甫《七月一日题终明府水楼二首》之二,宓子弹琴邑宰日，终军弃繻英妙时。,宓子弹琴,文明部
唐杨炯《和刘长史答十九兄》,钟仪琴未奏，苏武节犹新。,钟仪琴,文明部
唐储光義《同张侍御鼎和京兆萧兵曹华岁晚南园》,潘岳闲居赋，钟期流水琴。,流水琴,文明部
清张问陶《辛未除夕柬景朴斋司马时已请病将归》,一年花雪互追寻，同鼓成连海上琴。,海上琴,文明部
宋王禹偁《秋居幽兴》之二,幽兴将何遣，焦琴贳酒杯。,焦琴,文明部
唐李贺《有所思》,琴心与妾肠，此夜断还续。,琴心,文明部
唐曹唐《三年冬大礼五首》之二,不闻北斗倾尧酒，空觉南风入舜琴。,舜琴,文明部
唐李白《猛虎行》,肠断非关陇头水，泪下不为雍门琴。,雍门琴,文明部
唐窦庠《酬韩愈侍郎登岳阳楼见赠》,自悲由也瑟，敢坠孔悝铭。,由也瑟,文明部
宋杨亿《致斋太一宫》,天迥飙轮度，宵残素瑟希。,素瑟,文明部
宋陆游《夜闻湖中渔歌》,悲伤似击渐离筑，忠愤如抚桓伊筝。,桓伊筝,文明部
清王士稹《秋柳四首》之一,莫听临风三弄笛，玉关哀怨总谁论。,三弄笛,文明部
唐许浑《同韦少尹伤故卫尉李少卿》,何须更赋山阳笛，寒月沉西水向东。,山阳笛,文明部
唐李縠《浙东罢府西归酬别张广文皮先辈陆秀才》,兰亭旧址虽曾见，柯笛遗音更不传。,柯笛,文明部
宋苏轼《与述古自有美堂乘月夜归》,鱼钥未收清夜永，凤箫犹在翠微间。,凤箫,文明部
清康有为《泛海至天津入京复还上海》,方朔长安徒索米，子胥吴市又吹箫。,吴市吹箫,文明部
唐韩愈《和席八十二韵》,倚玉难藏拙，吹竽久混真。,吹竿,文明部
唐杜牧《寄题甘露寺北轩》,孤高堪弄桓伊笛，缥缈宜闻子晋笙。,子晋笙,文明部
宋陆游《夜闻湖中渔歌》,悲伤似击渐离筑，忠愤如抚桓伊筝。,渐离筑,文明部
唐卢纶《天长久词》,辞辇复当熊，倾心奉六宫。,辞辇,文明部
唐孟浩然《送袁十岭南寻弟》,早闻牛渚咏，今见鹡鸰心。,牛渚咏,文明部
唐储光羲《酬李壶关奉使行县忆诸公》,青枫江上沧浪吟，白月宫中鹦鹉林。,沧浪吟,文明部
唐陆龟蒙《奉和袭美寄琼州杨舍人》,只以直诚天自信，不劳诗句咏贪泉。,咏贪泉,文明部
唐李白《经乱后将避地剡中留赠崔宣城》,闷为洛生咏，醉发吴越调。,洛生咏,文明部
唐高适《同郭十题杨主簿新厅》,多君有知己，一和郢中吟。,郢中吟,文明部
五代前蜀韦庄《送福州王先辈南归》,八韵赋吟梁苑雪，六铢衣惹杏园风。,赋吟梁苑雪,文明部
明瞿式耗《浣溪晚集次子后韵》,满眼浓华收不尽，固应叉手便诗成。,叉手,文明部
宋黄庭坚《自咸平至太康得十小诗》之一,诗入鸡林市，书邀道士鹅。,诗入鸡林,文明部
唐杜甫《崔驸马山亭宴集》,客醉挥金椀，诗成得绣袍。,诗成得袍,文明部
宋楼钥《蒋慈谿鹗挽词》,推敲诗益炼，骈俪语尤工。,推敲,文明部
唐杜甫《又作此奉卫王》,白头授简焉能赋，愧似相如为大夫。,授简,文明部
宋范成大《北门覆舟山道中》,骑驴索句当年事，岁暮骚人不自聊。,骑驴索句,文明部
明张煌言《九日陪安昌王……登锁山和韵》,追陪谁复题糕字，愧向銮坡问笔才。,题糕字,文明部
唐李世民《幸武功庆善宫》,共乐还乡宴，欢比大风诗。,大风诗,文明部
唐权德舆《奉和于司空二十五丈新卜城南郊居接司徒公别墅即事书情奉献兼呈李裴相公》,巴人宁敢和，空此愧游藩。,巴人,文明部
唐钱起《赋得青城山歌送杨杜二郎中赴蜀军》,星台二妙逐王师，阮瑀军书王粲诗。,王粲诗,文明部
唐孟郊《百忧》,智士日千虑，愚夫唯四愁。,四愁,文明部
唐骆宾王《在狱咏蝉》,那堪玄鬓影，来对白头吟。,白头吟,文明部
宋黄庭坚《送吕知常赴太和丞》,往寻佳境不知处，扫壁觅我题诗看。,扫壁觅诗,文明部
唐吴融《莺》,谢家园里成吟久，只欠池塘一句诗。,池塘一句诗,文明部
唐薛能《题盐铁李尚书沪州别业》,备足好中还有闲，许昌军里李陵诗。,李陵诗,文明部
来陆游《秋兴》,才尽已无枫落句，身存又见雁来时。,枫落句,文明部
清吴伟业《题西泠闺咏》之二,卖珠补屋花应满，刻烛成篇锦不如。,刻烛成篇,文明部
唐李白《代赠远》,织锦作短文，肠随回文结。,织锦回文,文明部
唐魏徵《奉和正月临朝应诏》,既欣东日户，复咏南风篇。,南风篇,文明部
唐王维《奉和圣制重阳节宰臣及群官上寿应制》,无穷菊花节，长奉柏梁篇。,柏梁篇,文明部
东汉王粲《咏史》,黄鸟作悲诗，至今声不亏。,黄鸟悲诗,文明部
宋陆游《先少师宣和初有赠晁公以道诗……》,奴爱才如萧颖士，婢知诗似郑康成。,婢知诗,文明部
唐许浑《和宾客相国咏雪》,道蕴诗传丽，相如赋骋才。,道蕴诗,文明部
宋苏轼《次韵王晋卿奉诏押高丽燕射》,锦囊诗草勤收拾，莫遣鸡林得夜光。,锦囊诗草,文明部
明李东阳《徐用和御史墓山八咏·茅屋时思》,极德难忘寸草私，多愁长废蓼莪诗。,蓼莪诗,文明部
元王逢《官中行乐词》,望幸影娥池。微叶纨扇词。,纨扇词,文明部
唐于志宁《冬日宴群公于宅各赋一字得杯》,俱裁七步咏，同倾三雅杯。,七步咏,文明部
唐王初《即夕》,月明休近相思树，恐有韩凭一处栖。,相思树,植物部
唐杜甫《过采员外之间旧住》,更识将军树，悲风日暮多。,将军树,植物部
清毛奇龄《仲秋既望得萧行人嗣奇讣适向阳将归过别各拉泪哭以长句》,顾荣壁轸已摧绝，庚公玉树真埋藏。,庾公玉树,植物部
清王顼龄《喜湖南诸路大捷和学土李容前辈韵》,百粤风烟通马援，八公草木走荷坚。,八公草木,植物部
宋苏轼《宥老楮》,湖为寻丈地，养此不材木。,不材木,植物部
晋陶潜《读山海经十三首》之八,余迹寄邓林，功竟在身后。,邓林,植物部
唐鲍溶《闻国家将行封禅聊抒臣情》,清跸间过素王庙，翠华高映大夫松。,大夫松,植物部
唐刘禹锡《寄和东川杨尚书幕巢兼寄西川继之二公》,杨叶百穿荣公府，芝泥五色耀天庭。。,杨叶百穿,植物部
唐李商隐《行至金中驿寄兴元渤海尚书》,诸生个个王恭柳，从事人人庚杲莲。,王恭柳,植物部
唐李白《嘲王厉阳不肯饮酒》,浪抚一张琴，虚栽五株柳。,五株柳,植物部
宋陆游《小国竹间得梅一枝》,梦魂不接庄周梦，心事肯付张绪柳。,张绪柳,植物部
宋苏轼《游武昌寒溪西山寺》,空传孙郎石，无复陶公柳。,陶公柳,植物部
唐白居易《病眼花》,花发眼中犹足怪，柳生肘上亦须休。,柳生肘上,植物部
唐李商隐《江东》,今日春光太漂荡，谢家轻絮沈郎钱。,谢家轻絮,植物部
宋苏轼《自笑一首》,既似蜡屐阮，又如煅柳嵇。,煅柳,植物部
唐卢象《追凉历下古城西北隅此地有清泉乔木》,闲荫七贤地，醉餐三士桃。,三士桃,植物部
清吴伟业《戏咏不倒翁》,却遭桃梗妍皮诮，此内空空浪得名。,桃梗,植物部
唐李白《赠崔侍御》,扶摇应借力，桃李愿成荫。,桃李,植物部
宋范成大《次韵葛伯山赡军赠别韵》,又如道旁李，味苦不堪折。,道旁李,植物部
唐崔子向《上鲍大夫》,东堂桂树何年折，直至如今少一枝。,东堂桂树,植物部
元萨都刺《题进士索士岩诗卷》,羁旅燃薪桂，长吟出锦坊。,薪桂,植物部
唐李贺《巫山高》,古祠近月蟾桂寒，椒花坠红湿云间。,蟾桂,植物部
清魏源《村居杂兴十四首呈筠谷从兄》之十一,斗酒双柑下，中有万古诗。,斗酒双柑,植物部
唐张祜《送卢弘本浙东觐省》,怀中陆绩橘，江上伍员涛。,陆绩橘,植物部
唐杜甫《驱竖子摘苍耳》,加点瓜薤间，依稀橘奴迹。,橘奴,植物部
元释善住《月夜》之四,堪笑当年槐国梦，黄粱未熟已成空。,槐国梦,植物部
唐贾岛《投孟郊》,愿倾肺肠事，尽入焦梧桐。,焦梧桐,植物部
唐刘禹锡《答椅州徐使君》,闻道天台有遗爱，人将琪树比甘棠。,甘棠,植物部
宋苏轼《次韵送程六表弟》,君才不用如涧松，我老得全似杜栎。,杜栎,植物部
唐欧阳詹《寓兴》,桃李有奇质，樗散无妙姿。,樗栎,植物部
宋苏轼《别黄州》,桑下岂无三宿恋，樽前聊与一身归。,桑下三宿,植物部
宋陆游《夜步》,鹤归辽海逾千岁，枫落吴江又一秋。,枫落吴江,植物部
唐顾封人《月中桂树》,能齐大椿长，不与小山同。,大椿,植物部
唐杜甫《得舍弟消息》,风吹紫荆树，色与暮庭春。,紫荆树,植物部
唐李白《自广平乘醉走马六十里至邯郸登城楼览古书怀》,两虎不可斗，廉公终负荆。,负荆,植物部
唐常建《赠三侍御》,孤鹤在枳棘，一枝非所安。,孤鹤在枳棘,植物部
晋陶潜《饮酒》之十五,班荆坐松下，数斟已复醉。,班荆,植物部
唐李白《古风五十九首》之三五,棘刺造沐猴，三年费精神。,棘刺造猴,植物部
宋陆游《春晴》,自笑此生余几许，铜鸵荆棘尚关情。,铜驼荆棘,植物部
唐王绩《游仙四首》之四,鸭桃闻已种，龙竹未经骑。,龙竹,植物部
唐杜牧《题刘秀才新竹》,不是山阴客，何人爱此君。,此君,植物部
宋陆游《北窗》,竹头那足用，桐尾不禁焦。,竹头,植物部
唐卢纶《送从叔程归西川幕》,岂念在贫巷，竹林鸣鸟声。,竹林,植物部
唐李贺《苦篁调啸引》,伶伦采之自昆丘，轩辕诏遣中分作十二。,伶伦采,植物部
清袁枚《寄怀钱玲沙方怕予告归里》,莱衣久舞宫袍淡，孟笋重尝野味鲜。,孟笋,植物部
南朝梁萧衍《咏笛》,柯亭有奇竹，含情复抑扬。,柯亭竹,植物部
宋晁补之《赠文潜甥杨克一学文与可画竹求诗》,与可画竹时，胸中有成竹。,胸有成竹,植物部
唐杜甫《李司马桥成高使君自成都回》,已传童子骑青竹，总拟桥东待使君。,骑青竹,植物部
唐白居易《江上送客》,杜鹃声似哭，湘竹斑如血。,湘竹,植物部
唐李商隐《病中闻河东公乐营置酒口占寄上》,必投潘岳果，谁掺祢衡挝？,潘岳果,植物部
北周庾信《出自蓟北门行》,梅林能止渴，复姓可防兵。,梅林止渴,植物部
宋苏拭《和邵同年戏赠贾收秀才三首》之三,狙公欺病来分案，水伯知谗为出鲈,狙公分栗,植物部
唐元稹《和乐天赠吴丹》,冥搜方朔桃，结念安期枣。,安期枣,植物部
