allu_name,x_data,label
陇头梅,南朝来盛弘之《荆州记》：“陆凯与范晔相善，自江南寄梅花一枝，诣长安与晔，并赠花诗曰：折花逢驿使，寄与陇头人。江南无所有，聊赠一枝春。”,植物部#天文部#伦类部
罗含菊,《晋书·罗合传》：“（罗含）累迁散骑常侍、侍中，仍转廷尉、长沙相。年老致仕，加中散大夫，门施行马。初，含在官舍，有一白雀栖集堂宇，及致仕还家，阶庭忽兰菊丛生，以为德行之感焉。”,植物部#器用部
楚昭萍,汉刘向《说苑·辨物》：“楚昭王渡江，有物如斗，直触王舟，止于舟中。昭王大怪之，使聘问孔子。孔子曰：此名萍实，令剖而食之。惟霸王者能获之，此吉样也。”,植物部#地理部
甘芹,《列子·杨朱》：“昔人有美戎菽、甘枲茎、芹萍子者，对乡豪称之。乡豪取而尝之，蛰于口、惨于腹，众晒而怨之，其人大惭。”,植物部#人事部
懒残芋,《宋高僧传》卷一九：“相国邺公李泌避崔李之害，隐南岳而潜察（懒）瓒所为，曰：非常人也。……瓒正发牛粪火，出芋啗之。良久乃曰：可以席地。取所啗芋之半以授焉。李跪捧尽食而谢谓李公曰：慎勿多言，领取十年宰相。”,植物部#九流部#人物部
拔葵,《汉书·董仲舒传》：“公仪子相鲁，之其家见织帛，怒而出其妻；食于舍而茹葵，愠而拔其葵，曰：吾已食禄，又夺园夫红女利乎？”,植物部#人物部
东陵瓜,《史记·萧相国世家》：“召平者，故秦东陵侯。秦破，为布衣，贫，种瓜于长安城东，瓜美，故世俗谓之东陵瓜，从召平以为名也。”,植物部#地理部#人物部#人事部
飘麦,《后汉书·高风传》：“高凤字文通，南阳叶人也。少为书生，家以农商为业，而专精诵读，昼夜不息。妻尝之田，曝麦于庭，令凤护鸡。时天暴雨，而凤持竿诵经，不觉潦水流麦。妻还怪问，凤方悟之。”,植物部#文明部#人物部#天文部
斗粟,《史记·淮南衡山列传》：汉文帝之弟淮南厉王谋反事败，被徙蜀郡，途中“乃不食死”。“孝文十二年，民有作歌歌淮南厉王曰：一尺布，尚可缝；一斗粟，尚可春。兄弟二人不能相容。”裴驷集解引《汉书音义》曰：“尺布斗粟犹尚不弃，况于兄弟而更相逐乎？”瓒曰：“一尺布尚可缝而共衣，一斗粟尚可春而共食也，况以天下之广而不能相容。”,植物部#人物部#伦类部
笑里刀,《新唐书·李义府传》：“义府貌柔恭，与人言，嬉怡微笑，而阴贼褊忌著于心，几忤意者，皆中伤之，时号义府笑中刀。”,武备部
干镆,汉赵晔《吴越春秋·阎阎内传》：“干将者，吴人也，与欧冶子同师，俱能为剑。……莫邪，干将之妻也。干将作剑，采五山之铁精，六合之金英，候天伺地，阴阳同光，百神临观，天气下降，而金铁之精不销沦流、……于是干将妻乃断发剪爪，投于炉中，使童女、童男三百人，鼓槖装炭，金铁乃濡，遂以成剑。阳日干将，阴曰莫邪。”,武备部
丰城龙剑,《晋书·张华传》：“初，吴之未灭也，斗牛之间常有紫气，……及吴平之后，紫气愈明。（张）华闻豫章人雷焕妙达纬象，乃要焕宿，屏人曰：可共寻天文，知将来吉凶。因登楼仰观。焕曰：仆察之久矣，惟斗牛之间颇有异气。华曰：“是何详也？焕曰：宝剑之精，上彻于天耳。……因问曰：在何郡？焕曰在豫章丰城。……华大喜，即补焕为丰城令。焕到县，掘狱屋基，入地四丈余，得一石函，光气非常，中有双剑、并刻题，一曰龙泉，一曰太阿。其夕，斗牛间气不复见焉。……遣使送一剑并土与华，留一自佩。……华诛，失剑所在。焕卒，子华为州从事，持剑行经延平津，剑忽于腰间跃出堕水。使人没水取之，不见剑，但见两龙各长数丈，……须臾光彩照水，波浪惊沸，于是失剑。”,动物部#武备部#天文部#人事部
欧冶剑,汉袁康《越绝书·越绝外传》：“欧冶子为越王铸剑，乃因天地之精神，悉其技巧，造为大刑三，小刑二：一日湛卢，二日纯钩，三日胜邪，四日鱼肠，五曰巨阙。后楚王使风胡子之吴见欧冶子、干将凿茨山，泄其溪，取铁英，作为铁剑三枚：一曰龙渊，二日泰阿，三曰工布。”,人物部#武备部
虚弓,《战国策·楚策四》：“更嬴与魏王处京台之下，仰见飞鸟。更赢谓魏王曰：臣为王引弓虚发而下鸟。魏王曰：然则射可至此乎？更赢曰：可。有间，雁从东方来，更赢以虚发而下之。魏玉曰：然则射可至此乎？更赢曰：此孽也。王曰：先生何以知之？对曰：其飞徐而鸣悲。飞徐者，故疮痛也；鸣悲者，久失群也。故疮未息而惊心未至也。闻弦音引而高飞，故疮陨也。”,动物部#武备部#人事部
楚弓,汉刘向《说苑·至公》：“楚共王出猎而遗其弓，左右请求之，共王曰：止。楚人遗弓，楚人得之。又何求焉？仲尼闻之曰：惜乎其不大，亦曰“人遗弓，人得之”而已，何必楚也？”,武备部
鲁连箭,《史记·鲁仲连邹阳列传》：“齐田单攻聊城岁余，士卒多死而聊城不下。鲁连乃为书，约之矢以射城中，遗燕将。……燕将见鲁连书，泣三日，犹预不能自决。欲归燕，已有隙，恐诛；欲降齐，所杀虏于齐甚众，恐已降而后见辱。喟然叹曰：与人刃我，宁自刃。乃自杀。聊城乱，田单遂屠聊城。”,器用部#武备部
樽中弩,汉应劭《风俗通义·怪神》：“子之祖父郴为汲令，以夏至日清见主簿杜宣，赐酒。时北壁上有悬赤弩，照于杯中，其形如蛇。宣畏恶之，然不敢不饮。其日便得胸腹痛切、妨损饮食，大用赢露，攻治万端，不为愈。后郴因事过至宣家，窥视，问其变故，云畏此蛇，蛇人腹中。郴还听事，思惟良久，顾见悬弩，必是也。则使门下史将铃下侍徐扶辇载宣于故处设酒，杯中故复有蛇。因谓宣：此壁上弩影耳，非有他怪。宣意遂解，甚夷怿，由是廖平。”,动物部#人事部#器用部#武备部
淅米矛头,南朝宋刘义庆《世说新语·排调》：“桓南郡（桓玄）与殷荆州（殷仲堪）语次，因共作了语……次复作危语。桓曰：矛头淅米剑头炊。殷曰：“百岁老翁攀枯枝。顾（恺之）曰：井上辘轳卧婴儿。殷有一参军在坐，云：盲人骑瞎马，夜半临深池。”,动物部#器用部#武备部
漂杵,《尚书·武成》：“戊午，师逾盂津。癸亥，陈于商郊，俟天休命。甲子昧爽（黎明），受率其旅若林，会于牧野。“罔有敌于我师。前徒倒戈，攻于后以北。血流深杵。”,人体部#武备部
七札贯,《左传·成公十六年》：“潘尫之党与养由基蹲甲（将铠甲置物上）而射之，彻七札焉。”,九流部#武备部
匕首献,《史记·刺客列传》：燕太子丹使荆轲刺秦王。荆轲将匕首藏于所献之燕督亢地图之中。及见到秦王，“轲既取图奏之，秦王发图，图穷而匕首见。因左手把秦王之袖，而右手持匕首揕之。”,器用部#武备部
斩楼兰,《汉书·西域传上》：“鄯善国，本名楼兰，王治扜泥城，去阳关千六百里。”“（楼兰）攻劫汉使王恢等，又数为匈奴耳目，令其兵遮汉使。……上诏（任）文便道引兵捕楼兰王。……遣归国，亦因使候司匈奴。………后复为匈奴反间，数遮杀汉使。”“元凤四年，大将军霍光白遣平乐监傅介子往刺其王……既至楼兰，诈其王欲赐之，王喜，与介子饮，醉，将其王屏语，壮士二人从后刺杀之……介子遂斩王尝归首，驰传诣阙。”,器用部#武备部#人事部
百步穿杨,《战国策·西周》：“楚有养由基者，善射，去柳叶者百步而射之，百发百中。”,植物部#人物部#武备部
田单术,《史记·田单列传》：燕攻齐，破齐七十二城。田单固守即墨。“收城中得千余牛，为绛缯衣，画以五彩龙文，束兵刃于其角，而灌脂束苇于尾，烧其端。凿城数十穴，夜纵牛，壮士五千人随其后。牛尾热，怒而奔燕军，燕军夜大惊。”遂溃败。,动物部#人物部#武备部
孙吴暗同,《世说新语·识鉴》：“晋武帝讲武于宣武场，帝欲偃武修文，亲自临幸，悉召群臣。山公（涛）谓不宜尔，因与诸尚书言孙吴用兵本意，遂究论，举坐无不咨嗟，……时人以谓山涛不学孙吴，而暗与之理会。王夷甫亦叹云：公暗与道合。”,武备部
背河一战,《史记·淮阴侯列传》：“（韩）信乃使万人先行，出，背水陈。……信曰：此在兵法，顾诸君不察耳。兵法不曰陷之死地而后生，置之亡地而后存？”,地理部#武备部
聚米,《后汉书·马援传》：“八年，帝西征隗嚣，至漆，诸将多以王师之重，不宜远入险阻，计冘豫未决。会召援，夜至，帝大喜，引入，具以群议质之。援因说隗嚣将帅有土崩之执，兵进有必破之状。又于帝前聚米为山谷，指画形埶，开示众军所从道径往来，分析曲折，昭然可晓。帝曰：虏在吾目中矣。”,器用部#武备部
归马华山阳,《尚书·武成》载：周武王灭商，“乃偃武修文，归马于华山之阳，放牛于桃林之野，示天下弗服。”,动物部#地理部#武备部
金汤固,《汉书·蒯通传》：蒯通劝说范阳令徐公降陈涉部将武臣，说：“通且见武信君（武臣）而说之，曰：……（范阳令）欲以其城先下君。先下君而君不利，则边地之城皆将相告曰范阳令先降而身死，必将婴（环绕）城固守，皆为金城汤池不可攻也。为君计者，莫若以黄屋朱轮迎范阳令，使驰骛于燕赵之郊，则边城皆将相告曰范阳令先下而身富贵，必相率而降，犹如阪上走丸也。”,地理部#武备部
拔帜,《史记·淮阴侯列传》：“选轻骑二千人；人持一赤帜，从间道草山而望赵军，诫曰：赵见我走，必空壁逐我，若疾入赵壁，拔赵帜，立汉赤帜。”,武备部
风声鹤唳,《晋书·谢安传》附《谢玄传》：“（谢）玄、（谢）琰仍进，决战于淝水南。（符）坚中流矢，临阵斩（符）融。坚众奔溃，……余众弃甲宵遁，闻风声鹤唳，皆以为王师已至，草行露宿，重以饥冻，死者十七八。”,动物部#天文部#武备部
兵残楚帐,《史记·项羽本纪》：“项王军壁垓下兵少食尽，汉军及诸侯兵围之数重。夜间汉军四面皆楚歌，项王乃大惊曰：汉皆已得楚乎？是何楚人之多也！”,文明部#武备部
飞鹅入,《晋书·五行志中》：“孝怀帝永嘉元年二月，洛阳东北步广里地陷，有苍白二色鹅出，苍者飞翔冲天，白者止焉，此羽虫之孽，又黑白祥也。陈留董养曰：步广，周之狄泉，会盟地也。白者，金色，国之行也。苍为胡象，其可尽言乎？是后刘元海、石勒相继乱华。”,动物部#武备部
青丝白马,《梁书·侯景传》：“普通中，童谣曰：青丝白马寿阳来。后（侯）景果乘白马，兵皆青衣。所乘马，每战将胜，辄踯躅嘶鸣，意气骏逸；其奔衄，必低头不前。”,器用部#武备部
欃枪,《尔雅·释天》：“彗星为欃枪。”《汉书·天文志》：“孝文后二年正月壬寅，天欃夕出西南。占曰：为兵丧乱。”,武备部
赤囊书,《汉书·丙吉传》：“适见驿骑持赤白囊，边郡发奔命书驰来至。”,器用部#武备部
陈琳檄,《仁国志·魏志·王粲传》附《陈琳传》：“太祖并以琳、瑀为司空军谋祭酒，管记室，军国书檄，多琳、偶所作也”裴松之注引《典略》：“琳作诸书及檄，草成呈太祖。太祖先苦头风，是日疾发，卧读琳所作，翕然而起曰：此愈我病。数加厚赐。”,文明部#人物部#武备部
三矢平虏,《旧唐书·薛仁贵传》：“（薛仁贵）领兵击九姓突厥于天山，……时九姓有众十余万，令骁健数十人逆来挑战，仁贵发三矢，射杀三人，自余一时下马请降。……军中歌曰：将军三箭定天山，战士长歌人汉关。九姓自此衰弱，不复更为边患。”,地理部#人物部#武备部
分阃,《史记·冯唐列传》：“（冯）唐对曰：臣问上古王者之遣将也，跪而推毂，曰：阃以内者，寡人制之；阃以外者，将军制之。”裴驷《史记集解》：“韦昭曰：此郭门之阃也。”,人物部#器用部#武备部
